Country/Region,Last Update,Confirmed,Deaths,Recovered
US,03/26/2020,0,0,0
US,03/26/2020,14,0,0
US,03/26/2020,0,0,0
US,03/26/2020,11,1,0
US,03/26/2020,27,0,0
US,03/26/2020,0,0,0
US,03/26/2020,21,0,0
US,03/26/2020,18,0,0
US,03/26/2020,9,1,0
US,03/26/2020,1,0,0
US,03/26/2020,3,0,0
US,03/26/2020,0,0,0
US,03/26/2020,4,0,0
US,03/26/2020,2,0,0
US,03/26/2020,0,0,0
US,03/26/2020,0,0,0
US,03/26/2020,0,0,0
US,03/26/2020,0,0,0
Australia,03/26/2020,53,0,1
China,03/26/2020,566,8,406
United Kingdom,03/26/2020,15,0,2
United Kingdom,03/26/2020,8,1,0
United Kingdom,03/26/2020,66,1,0
US,03/26/2020,49,0,0
China,03/26/2020,328,1,295
United Kingdom,03/26/2020,35,0,13
US,03/26/2020,28,1,0
US,03/26/2020,45,1,0
China,03/26/2020,1448,8,1336
China,03/26/2020,484,13,469
China,03/26/2020,1275,22,1250
China,03/26/2020,453,4,110
China,03/26/2020,67801,3169,61201
China,03/26/2020,89,1,74
United Kingdom,03/26/2020,25,0,0
China,03/26/2020,640,0,631
China,03/26/2020,128,2,124
China,03/26/2020,31,0,10
United Kingdom,03/26/2020,5,0,0
Australia,03/26/2020,1219,7,4
US,03/26/2020,0,0,0
Australia,03/26/2020,12,0,0
US,03/26/2020,64,2,0
Australia,03/26/2020,493,1,8
US,03/26/2020,0,0,681
China,03/26/2020,253,3,242
China,03/26/2020,771,7,752
China,03/26/2020,451,5,331
Australia,03/26/2020,235,0,6
Australia,03/26/2020,47,0,3
China,03/26/2020,151,3,133
Australia,03/26/2020,520,3,149
US,03/26/2020,17,0,0
Australia,03/26/2020,231,2,1
China,03/26/2020,1243,1,1222
India,03/26/2020,727,20,45
Iran,03/26/2020,29406,2234,10457
Italy,03/26/2020,80589,8215,10361
South Korea,03/26/2020,9241,131,4144
New Zealand,03/26/2020,283,0,27
Peru,03/26/2020,580,9,14
United Kingdom,03/26/2020,11658,578,135
US,03/27/2020,4,0,0
US,03/27/2020,8,1,0
US,03/27/2020,2,0,0
US,03/27/2020,54,0,0
US,03/27/2020,1,0,0
US,03/27/2020,0,0,0
US,03/27/2020,1,0,0
US,03/27/2020,3,0,0
US,03/27/2020,50,0,0
US,03/27/2020,0,0,0
US,03/27/2020,1,0,0
US,03/27/2020,1,0,0
US,03/27/2020,0,0,0
US,03/27/2020,6,0,0
US,03/27/2020,1,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,8,0,0
US,03/27/2020,3,0,0
US,03/27/2020,0,0,0
US,03/27/2020,13,0,0
US,03/27/2020,6,0,0
US,03/27/2020,0,0,0
US,03/27/2020,57,0,0
US,03/27/2020,5,0,0
US,03/27/2020,220,4,0
US,03/27/2020,0,0,0
US,03/27/2020,187,0,0
US,03/27/2020,1,0,0
US,03/27/2020,8,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,18,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,7,1,0
US,03/27/2020,1,0,0
US,03/27/2020,0,0,0
US,03/27/2020,2,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,158,2,0
US,03/27/2020,21,1,0
US,03/27/2020,0,0,0
US,03/27/2020,1,0,0
US,03/27/2020,5,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,2,0,0
US,03/27/2020,1,0,0
US,03/27/2020,1,0,0
US,03/27/2020,0,0,0
US,03/27/2020,30,0,0
US,03/27/2020,0,0,0
US,03/27/2020,2,1,0
US,03/27/2020,21,0,0
US,03/27/2020,4,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,6,0,0
US,03/27/2020,2,0,0
US,03/27/2020,63,0,0
US,03/27/2020,10,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,11,0,0
US,03/27/2020,1,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,119,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,63,0,0
US,03/27/2020,1,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,90,1,0
US,03/27/2020,0,0,0
US,03/27/2020,3,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,5,0,0
US,03/27/2020,0,0,0
US,03/27/2020,8,0,0
US,03/27/2020,2,0,0
US,03/27/2020,0,0,0
US,03/27/2020,1,0,0
US,03/27/2020,1,0,0
US,03/27/2020,0,0,0
US,03/27/2020,14,0,0
US,03/27/2020,0,0,0
US,03/27/2020,8,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,1,0,0
US,03/27/2020,1,0,0
US,03/27/2020,6,0,0
US,03/27/2020,0,0,0
US,03/27/2020,10,0,0
US,03/27/2020,1,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,7,0,0
US,03/27/2020,1,0,0
US,03/27/2020,0,0,0
US,03/27/2020,5,0,0
US,03/27/2020,2,0,0
US,03/27/2020,0,0,0
US,03/27/2020,103,1,0
US,03/27/2020,88,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,2,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,100,2,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,6,0,0
US,03/27/2020,1,0,0
US,03/27/2020,0,0,0
US,03/27/2020,6,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,98,1,0
US,03/27/2020,2,0,0
US,03/27/2020,1,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,3,0,0
US,03/27/2020,4,0,0
US,03/27/2020,2,0,0
US,03/27/2020,0,0,0
US,03/27/2020,16,0,0
US,03/27/2020,0,0,0
US,03/27/2020,3,0,0
US,03/27/2020,35,0,0
US,03/27/2020,4,0,0
US,03/27/2020,0,0,0
US,03/27/2020,14,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,1,0,0
US,03/27/2020,3,0,0
US,03/27/2020,0,0,0
US,03/27/2020,8,0,0
US,03/27/2020,0,0,0
US,03/27/2020,25,1,0
US,03/27/2020,6,0,0
US,03/27/2020,1,0,0
US,03/27/2020,2,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,15,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,23,0,0
US,03/27/2020,0,0,0
US,03/27/2020,3,0,0
US,03/27/2020,1,0,0
US,03/27/2020,2,0,0
US,03/27/2020,1,0,0
US,03/27/2020,6,0,0
US,03/27/2020,2,0,0
US,03/27/2020,42,4,0
US,03/27/2020,0,0,0
US,03/27/2020,1505,6,0
US,03/27/2020,10,0,0
US,03/27/2020,4,0,0
US,03/27/2020,65,0,0
US,03/27/2020,105,2,0
US,03/27/2020,55,0,0
US,03/27/2020,0,0,0
US,03/27/2020,18,0,0
US,03/27/2020,3,0,0
US,03/27/2020,0,0,0
US,03/27/2020,113,5,0
US,03/27/2020,0,0,0
US,03/27/2020,10,0,0
US,03/27/2020,1,1,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,1,0,0
US,03/27/2020,0,0,0
US,03/27/2020,1,0,0
US,03/27/2020,7,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,93,2,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,1,0,0
US,03/27/2020,1,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,4,0,0
US,03/27/2020,6,0,0
US,03/27/2020,7,0,0
US,03/27/2020,0,0,0
US,03/27/2020,9,0,0
US,03/27/2020,1,0,0
US,03/27/2020,1,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,1,0,0
US,03/27/2020,0,0,0
US,03/27/2020,7,0,0
US,03/27/2020,0,0,0
US,03/27/2020,1,0,0
US,03/27/2020,37,1,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,37,0,0
US,03/27/2020,1,0,0
US,03/27/2020,0,0,0
US,03/27/2020,66,0,0
US,03/27/2020,0,0,0
US,03/27/2020,3,0,0
US,03/27/2020,2,1,0
US,03/27/2020,2,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,1,0,0
US,03/27/2020,2,0,0
US,03/27/2020,4,0,0
US,03/27/2020,6,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,39,0,0
US,03/27/2020,31,0,0
US,03/27/2020,2,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,16,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,129,1,0
US,03/27/2020,6,0,0
US,03/27/2020,1,0,0
US,03/27/2020,0,0,0
US,03/27/2020,2,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,1,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,18,2,0
US,03/27/2020,10,0,0
US,03/27/2020,614,5,0
US,03/27/2020,0,0,0
US,03/27/2020,2,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,2,0,0
US,03/27/2020,3,0,0
US,03/27/2020,5,0,0
US,03/27/2020,0,0,0
US,03/27/2020,11,0,0
US,03/27/2020,0,0,0
US,03/27/2020,4,0,0
US,03/27/2020,1,0,0
US,03/27/2020,1,0,0
US,03/27/2020,2,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,144,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,4,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,2,0,0
US,03/27/2020,15,0,0
US,03/27/2020,1,0,0
US,03/27/2020,3,0,0
US,03/27/2020,3,0,0
US,03/27/2020,0,0,0
US,03/27/2020,25,0,0
US,03/27/2020,0,0,0
US,03/27/2020,88,0,0
US,03/27/2020,1,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,1,0,0
US,03/27/2020,1,0,0
US,03/27/2020,3,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,23,0,0
US,03/27/2020,26,1,0
US,03/27/2020,5,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,3,0,0
US,03/27/2020,22,2,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,140,2,0
US,03/27/2020,1,0,0
US,03/27/2020,3,0,0
US,03/27/2020,22,1,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,3,0,0
US,03/27/2020,0,0,0
US,03/27/2020,2,0,0
US,03/27/2020,3,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,2,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,9,0,0
US,03/27/2020,3,0,0
US,03/27/2020,1,0,0
US,03/27/2020,3,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,3,0,0
US,03/27/2020,1,0,0
US,03/27/2020,1,0,0
US,03/27/2020,9,0,0
US,03/27/2020,0,0,0
US,03/27/2020,1,0,0
US,03/27/2020,2,0,0
US,03/27/2020,1,0,0
US,03/27/2020,95,1,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,13,0,0
US,03/27/2020,0,0,0
US,03/27/2020,1,0,0
US,03/27/2020,0,0,0
US,03/27/2020,4,0,0
US,03/27/2020,0,0,0
US,03/27/2020,1,0,0
US,03/27/2020,11,0,0
US,03/27/2020,0,0,0
US,03/27/2020,2,0,0
US,03/27/2020,23,1,0
US,03/27/2020,5,0,0
US,03/27/2020,7,0,0
US,03/27/2020,0,0,0
US,03/27/2020,2,0,0
US,03/27/2020,0,0,0
US,03/27/2020,3,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,1,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,55,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,1,0,0
US,03/27/2020,0,0,0
US,03/27/2020,9,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,7,0,0
US,03/27/2020,3,0,0
US,03/27/2020,4,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,2,0,0
US,03/27/2020,0,0,0
US,03/27/2020,1,0,0
US,03/27/2020,0,0,0
US,03/27/2020,1,0,0
US,03/27/2020,0,0,0
US,03/27/2020,5,0,0
US,03/27/2020,8,0,0
US,03/27/2020,6,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,1,0,0
US,03/27/2020,1,0,0
US,03/27/2020,8,0,0
US,03/27/2020,2,0,0
US,03/27/2020,11,1,0
US,03/27/2020,1,0,0
US,03/27/2020,1,0,0
US,03/27/2020,7,0,0
US,03/27/2020,0,0,0
US,03/27/2020,1,1,0
US,03/27/2020,10,0,0
US,03/27/2020,1,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,2,0,0
US,03/27/2020,9,0,0
US,03/27/2020,5,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,11,0,0
US,03/27/2020,3,0,0
US,03/27/2020,5,0,0
US,03/27/2020,13,0,0
US,03/27/2020,2,0,0
US,03/27/2020,10,0,0
US,03/27/2020,2,0,0
US,03/27/2020,1,0,0
US,03/27/2020,17,0,0
US,03/27/2020,1,0,0
US,03/27/2020,1,0,0
US,03/27/2020,92,1,0
US,03/27/2020,4,0,0
US,03/27/2020,5,0,0
US,03/27/2020,0,0,0
US,03/27/2020,11,0,0
US,03/27/2020,1,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,10,0,0
US,03/27/2020,11,0,0
US,03/27/2020,0,0,0
US,03/27/2020,1,0,0
US,03/27/2020,0,0,0
US,03/27/2020,2,0,0
US,03/27/2020,4,0,0
US,03/27/2020,7,0,0
US,03/27/2020,0,0,0
US,03/27/2020,12,1,0
US,03/27/2020,11,0,0
US,03/27/2020,4,0,0
US,03/27/2020,1,0,0
US,03/27/2020,46,0,0
US,03/27/2020,0,0,0
US,03/27/2020,2,0,0
US,03/27/2020,4,0,0
US,03/27/2020,1,0,0
US,03/27/2020,0,0,0
US,03/27/2020,1,0,0
US,03/27/2020,0,0,0
US,03/27/2020,5,0,0
US,03/27/2020,2,0,0
US,03/27/2020,107,0,0
US,03/27/2020,1,0,0
US,03/27/2020,2,0,0
US,03/27/2020,4,0,0
US,03/27/2020,12,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,9,0,0
US,03/27/2020,1,0,0
US,03/27/2020,0,0,0
US,03/27/2020,6,0,0
US,03/27/2020,1,0,0
US,03/27/2020,0,0,0
US,03/27/2020,3,0,0
US,03/27/2020,2,0,0
US,03/27/2020,90,4,0
US,03/27/2020,1,0,0
US,03/27/2020,4,0,0
US,03/27/2020,1,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,1,0,0
US,03/27/2020,2,0,0
US,03/27/2020,3,0,0
US,03/27/2020,0,0,0
US,03/27/2020,1,0,0
US,03/27/2020,0,0,0
US,03/27/2020,11,1,0
US,03/27/2020,31,2,0
US,03/27/2020,3,0,0
US,03/27/2020,0,0,0
US,03/27/2020,2,0,0
US,03/27/2020,5,0,0
US,03/27/2020,1,0,0
US,03/27/2020,6,1,0
US,03/27/2020,0,0,0
US,03/27/2020,17,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,12,0,0
US,03/27/2020,0,0,0
US,03/27/2020,2,0,0
US,03/27/2020,0,0,0
US,03/27/2020,443,10,0
US,03/27/2020,2,0,0
US,03/27/2020,0,0,0
US,03/27/2020,76,6,0
US,03/27/2020,2,0,0
US,03/27/2020,0,0,0
US,03/27/2020,32,1,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,2,0,0
US,03/27/2020,1,0,0
US,03/27/2020,0,0,0
US,03/27/2020,22,4,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,1,0,0
US,03/27/2020,0,0,0
US,03/27/2020,4,0,0
US,03/27/2020,2,0,0
US,03/27/2020,9,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,46,0,0
US,03/27/2020,1,0,0
US,03/27/2020,3,0,0
US,03/27/2020,2,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,3,0,0
US,03/27/2020,49,1,0
US,03/27/2020,6,0,0
US,03/27/2020,3,0,0
US,03/27/2020,2,0,0
US,03/27/2020,39,3,0
US,03/27/2020,1,0,0
US,03/27/2020,5,0,0
US,03/27/2020,1,0,0
US,03/27/2020,1,0,0
US,03/27/2020,0,0,0
US,03/27/2020,8,0,0
US,03/27/2020,1,0,0
US,03/27/2020,11,0,0
US,03/27/2020,2,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,18,0,0
US,03/27/2020,0,0,0
US,03/27/2020,144,2,0
US,03/27/2020,2,0,0
US,03/27/2020,0,0,0
US,03/27/2020,1,0,0
US,03/27/2020,41,2,0
US,03/27/2020,1,0,0
US,03/27/2020,0,0,0
US,03/27/2020,3,0,0
US,03/27/2020,0,0,0
US,03/27/2020,1,0,0
US,03/27/2020,0,0,0
US,03/27/2020,1,0,0
US,03/27/2020,10,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,2,0,0
US,03/27/2020,81,0,0
US,03/27/2020,87,1,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,4,0,0
US,03/27/2020,1,0,0
US,03/27/2020,3,0,0
US,03/27/2020,10,0,0
US,03/27/2020,27,0,0
US,03/27/2020,1,0,0
US,03/27/2020,3,0,0
US,03/27/2020,1,0,0
US,03/27/2020,6,0,0
US,03/27/2020,7,1,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,9,1,0
US,03/27/2020,0,0,0
US,03/27/2020,6,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,147,1,0
US,03/27/2020,0,0,0
US,03/27/2020,1,0,0
US,03/27/2020,0,0,0
US,03/27/2020,2239,20,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,1,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,2,0,0
US,03/27/2020,8,0,0
US,03/27/2020,0,0,0
US,03/27/2020,4,0,0
US,03/27/2020,1,0,0
US,03/27/2020,4,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,1,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,19,0,0
US,03/27/2020,0,0,0
US,03/27/2020,7,0,0
US,03/27/2020,1,0,0
US,03/27/2020,0,0,0
US,03/27/2020,4,0,0
US,03/27/2020,1,0,0
US,03/27/2020,4,0,0
US,03/27/2020,1,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,3,0,0
US,03/27/2020,1,0,0
US,03/27/2020,0,0,0
US,03/27/2020,1,0,0
US,03/27/2020,1,0,0
US,03/27/2020,0,0,0
US,03/27/2020,14,1,0
US,03/27/2020,1,0,0
US,03/27/2020,4,0,0
US,03/27/2020,9,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,1,0,0
US,03/27/2020,0,0,0
US,03/27/2020,1,1,0
US,03/27/2020,0,0,0
US,03/27/2020,6,0,0
US,03/27/2020,2,0,0
US,03/27/2020,1,0,0
US,03/27/2020,0,0,0
US,03/27/2020,92,1,0
US,03/27/2020,9,0,0
US,03/27/2020,8,0,0
US,03/27/2020,16,0,0
US,03/27/2020,6,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,1,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,1,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,3,0,0
US,03/27/2020,0,0,0
US,03/27/2020,330,2,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,28,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,2,0,0
US,03/27/2020,0,0,0
US,03/27/2020,9,0,0
US,03/27/2020,0,0,0
US,03/27/2020,367,7,0
US,03/27/2020,158,1,0
US,03/27/2020,0,0,0
US,03/27/2020,4,0,0
US,03/27/2020,2,0,0
US,03/27/2020,1,0,0
US,03/27/2020,8,0,0
US,03/27/2020,18,0,0
US,03/27/2020,12,0,0
US,03/27/2020,312,2,0
US,03/27/2020,2,0,0
US,03/27/2020,0,0,0
US,03/27/2020,14,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,50,1,0
US,03/27/2020,2,0,0
US,03/27/2020,0,0,0
US,03/27/2020,2,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,1,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,13,1,0
US,03/27/2020,0,0,0
US,03/27/2020,1,0,0
US,03/27/2020,181,0,0
US,03/27/2020,4,0,0
US,03/27/2020,1,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,6,0,0
US,03/27/2020,63,0,0
US,03/27/2020,3,0,0
US,03/27/2020,2,0,0
US,03/27/2020,4,1,0
US,03/27/2020,2,0,0
US,03/27/2020,26,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,5,0,0
US,03/27/2020,0,0,0
US,03/27/2020,8,1,0
US,03/27/2020,0,0,0
US,03/27/2020,8,0,0
US,03/27/2020,20,0,0
US,03/27/2020,2,0,0
US,03/27/2020,185,3,0
US,03/27/2020,1,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,137,1,0
US,03/27/2020,262,3,0
US,03/27/2020,1,0,0
US,03/27/2020,18,0,0
US,03/27/2020,2,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,1,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,9,0,0
US,03/27/2020,0,0,0
US,03/27/2020,1,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,271,3,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,1,0,0
US,03/27/2020,5,0,0
US,03/27/2020,0,0,0
US,03/27/2020,6,0,0
US,03/27/2020,0,0,0
US,03/27/2020,16,0,0
US,03/27/2020,1,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,9,0,0
US,03/27/2020,193,12,0
US,03/27/2020,67,0,0
US,03/27/2020,27,0,0
US,03/27/2020,1,0,0
US,03/27/2020,14,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,44,0,0
US,03/27/2020,3,0,0
US,03/27/2020,4,0,0
US,03/27/2020,0,0,0
US,03/27/2020,5,0,0
US,03/27/2020,5,0,0
US,03/27/2020,0,0,0
US,03/27/2020,1,0,0
US,03/27/2020,199,6,0
US,03/27/2020,1,0,0
US,03/27/2020,8,1,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,4,0,0
US,03/27/2020,0,0,0
US,03/27/2020,3,0,0
US,03/27/2020,1,0,0
US,03/27/2020,2,0,0
US,03/27/2020,1,0,0
US,03/27/2020,93,0,0
US,03/27/2020,225,1,0
US,03/27/2020,90,3,0
US,03/27/2020,0,0,0
US,03/27/2020,3,0,0
US,03/27/2020,147,1,0
US,03/27/2020,10,1,0
US,03/27/2020,124,4,0
US,03/27/2020,0,0,0
US,03/27/2020,5,0,0
US,03/27/2020,4,0,0
US,03/27/2020,8,0,0
US,03/27/2020,7,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,1,1,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,1,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,0,0,0
US,03/27/2020,4,0,0
US,03/27/2020,0,0,0
US,03/27/2020,9,0,0
US,03/27/2020,137,5,0
US,03/27/2020,28,0,0
US,03/27/2020,3,0,0
US,03/27/2020,0,0,0
